口径,品类,需求模型,折组,训练截止日,测试开始日,测试结束日,训练样本数,测试样本数,使用最大日期,是否伪未来,泄漏检查,加权绝对百分比误差,平均绝对误差,均方根误差,平均绝对尺度误差,百分之十分位损失,百分之五十分位损失,百分之九十分位损失,百分之八十区间覆盖率,百分之八十区间平均宽度,百分之九十区间覆盖率,百分之九十区间平均宽度
正常销售,茄类,星期加月份对数回归,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,952,7,2023-03-24,否,通过,0.19981589550635398,3.2702154909849184,4.002461600083569,0.40780037315148326,0.6539284704242353,1.6351077454924592,1.6125260500981828,0.8571428571428571,22.516745354421506,1.0,30.158193547192628
正常销售,茄类,星期加月份及趋势对数回归,近期滚动回测,2023-03-24,2023-03-25,2023-03-31,952,7,2023-03-24,否,通过,0.24924140030303338,4.079120363273773,4.7164203102205,0.508671924177039,0.864711377103592,2.0395601816368867,0.519499395291815,0.8571428571428571,13.572911063687082,1.0,19.601294529370286
正常销售,茄类,同星期最近4次均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,959,7,2023-03-31,否,通过,0.385016506349386,7.0181358800946585,7.963253419741923,0.8781502085671926,1.2631939468315925,3.5090679400473292,1.410426849887736,0.8571428571428571,20.37781158443843,0.8571428571428571,26.894655476568865
正常销售,茄类,同星期最近8次中位数,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,959,7,2023-03-31,否,通过,0.31407870090989604,5.72507142857143,6.915709004557255,0.7163544215952495,1.2265382650448111,2.862535714285715,1.5156935840243169,0.8571428571428571,22.042249004268086,0.8571428571428571,28.455116632936427
正常销售,茄类,近7日均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,959,7,2023-03-31,否,通过,0.23107126343095855,4.212000000000002,4.766000779329714,0.5270300748915009,1.095174471653369,2.106000000000001,1.7844035061788617,1.0,28.795779778322306,1.0,40.52871251256041
正常销售,茄类,近14日均值,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,959,7,2023-03-31,否,通过,0.23107126343095855,4.212000000000002,4.766000779329714,0.5270300748915009,1.095174471653369,2.106000000000001,1.7844035061788617,1.0,28.795779778322306,1.0,40.528712512560396
正常销售,茄类,星期加月份对数回归,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,959,7,2023-03-31,否,通过,0.29588572660416884,5.393447293930305,6.62737225054294,0.6748596702857194,0.9245548136413637,2.6967236469651525,2.0693655782622873,0.8571428571428571,26.89656623588085,1.0,36.14371495547784
正常销售,茄类,星期加月份及趋势对数回归,近期滚动回测,2023-03-31,2023-04-01,2023-04-07,959,7,2023-03-31,否,通过,0.2898352797733999,5.2831588847495015,6.067132710786916,0.6610597394808231,0.9824191962665346,2.6415794423747507,0.8575916149722895,0.7142857142857143,14.725230926732495,1.0,20.997215108018597
正常销售,茄类,同星期最近4次均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,966,7,2023-04-07,否,通过,0.13172193534751317,1.8492630677630728,2.1305952455397064,0.2318625376580843,0.7807095075403875,0.9246315338815364,1.481207324674328,1.0,22.619168322147164,1.0,29.839439596546963
正常销售,茄类,同星期最近8次中位数,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,966,7,2023-04-07,否,通过,0.13985896574882464,1.9634999999999991,2.326691711729031,0.24618568370715788,0.7931981771822787,0.9817499999999996,1.4587207674629796,1.0,22.51918944645259,1.0,28.925624249948463
正常销售,茄类,近7日均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,966,7,2023-04-07,否,通过,0.32284733477193434,4.532499853911011,5.517332520575036,0.5682895724154193,0.6716772066203628,2.2662499269555054,2.193934421499512,1.0,28.656116281198756,1.0,40.12220781659804
正常销售,茄类,近14日均值,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,966,7,2023-04-07,否,通过,0.32284733477193434,4.532499853911011,5.517332520575036,0.5682895724154193,0.6716772066203627,2.2662499269555054,2.1939344214995127,1.0,28.65611628119876,1.0,40.122207816598056
正常销售,茄类,星期加月份对数回归,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,966,7,2023-04-07,否,通过,0.6032119869229843,8.468579257552765,8.839849471813736,1.0617993249548683,0.5834646312237813,4.2342896287763825,2.441002512285098,0.7142857142857143,26.57248212341562,1.0,35.6638546683029
正常销售,茄类,星期加月份及趋势对数回归,近期滚动回测,2023-04-07,2023-04-08,2023-04-14,966,7,2023-04-07,否,通过,0.16364159738152556,2.297387763010292,2.6596928425022894,0.28804888066062995,0.534421384791677,1.148693881505146,1.0048748073606542,1.0,15.392961921523314,1.0,21.78340301876177
正常销售,茄类,同星期最近4次均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,973,7,2023-04-14,否,通过,0.27165420371078963,4.583970648902638,6.735794652496276,0.5754550461969884,1.0628099073172699,2.291985324451319,1.3781410595871526,0.8571428571428571,22.625715957731206,1.0,29.775972629896028
正常销售,茄类,同星期最近8次中位数,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,973,7,2023-04-14,否,通过,0.2858406705045716,4.823357142857143,6.637868410545232,0.6055067582363101,1.0729826745356352,2.4116785714285713,1.172583712351523,1.0,22.45566386887158,1.0,29.112713267311328
正常销售,茄类,近7日均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,973,7,2023-04-14,否,通过,0.33382153741957316,5.632999999999997,6.905001344781082,0.7071463854166757,0.9503292488440225,2.8164999999999987,1.906330826290525,1.0,28.56660075134548,1.0,39.61128403791505
正常销售,茄类,近14日均值,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,973,7,2023-04-14,否,通过,0.33382153741957304,5.632999999999996,6.905001344781082,0.7071463854166755,0.9503292488440227,2.816499999999998,1.906330826290525,1.0,28.56660075134548,1.0,39.61128403791505
正常销售,茄类,星期加月份对数回归,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,973,7,2023-04-14,否,通过,0.4504805351480698,7.601537258812859,8.181658750458963,0.9542694117130661,0.7505184935668462,3.8007686294064293,2.0321810849774105,0.8571428571428571,25.66391133631203,1.0,34.50577605244805
正常销售,茄类,星期加月份及趋势对数回归,近期滚动回测,2023-04-14,2023-04-15,2023-04-21,973,7,2023-04-14,否,通过,0.2808259480824458,4.738737283928358,6.798112084853121,0.5948838881180855,0.8184007827465487,2.369368641964179,1.7615100564283792,0.8571428571428571,15.31630902744048,0.8571428571428571,21.685494856229266
正常销售,茄类,同星期最近4次均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,980,7,2023-04-21,否,通过,0.40126187748143544,9.489212848057049,11.153241585553449,1.1946904812543802,1.7402900387635714,4.744606424028524,1.2969697407863088,0.7142857142857143,22.62647891588504,1.0,29.62719014693958
正常销售,茄类,同星期最近8次中位数,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,980,7,2023-04-21,否,通过,0.38515697207304633,9.108357142857145,10.600088680558965,1.1467408048144725,1.7271035025235573,4.554178571428572,0.9378787837927057,0.8571428571428571,23.248385200265822,1.0,29.989133455835166
正常销售,茄类,近7日均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,980,7,2023-04-21,否,通过,0.24174674307733474,5.716930586039845,8.990576089864248,0.7197607074998099,1.6259932384904252,2.8584652930199224,1.7609630022865417,0.8571428571428571,28.512700426789703,1.0,39.104959767796636
正常销售,茄类,近14日均值,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,980,7,2023-04-21,否,通过,0.24174674307733493,5.716930586039849,8.99057608986425,0.7197607074998105,1.625993238490426,2.8584652930199246,1.7609630022865426,0.8571428571428571,28.512700426789703,1.0,39.10495976779663
正常销售,茄类,星期加月份对数回归,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,980,7,2023-04-21,否,通过,0.1481744895656635,3.504093832601481,5.480593218205215,0.4411648905196948,1.2305143426435237,1.7520469163007406,1.3026503417473196,1.0,25.331646843908437,1.0,34.12037691993721
正常销售,茄类,星期加月份及趋势对数回归,近期滚动回测,2023-04-21,2023-04-22,2023-04-28,980,7,2023-04-21,否,通过,0.3691173433788079,8.729045129369212,10.285530611547097,1.0989854789306979,1.4828497092619866,4.364522564684606,1.7604847093997436,0.7142857142857143,15.565361282184584,0.8571428571428571,22.118457494365465
正常销售,茄类,同星期最近4次均值,近期滚动回测,2023-04-28,2023-04-29,2023-05-05,987,7,2023-04-28,否,通过,0.49734734696054933,15.598375892344704,16.99011786972807,1.9614551353180305,2.439806335294076,7.799187946172352,3.006232737487425,0.42857142857142855,25.05700764733922,0.7142857142857143,32.71586813565627
