profile,R,seed,step,score,raw_profit,grad_rms
robust,64,29,150,3868.0543626470917,4196.61831132014,0.18487668133068158
robust,64,29,200,3868.106517941071,4196.378471540247,0.15227621251437026
robust,64,29,250,3868.1090392174983,4196.626181665201,0.11572865183260528
robust,64,29,300,3868.1039929959306,4196.535073122882,0.09748292450264934
robust,64,29,350,3868.099772558773,4196.48335342381,0.12099283766422841
robust,64,29,400,3868.1287885234506,4196.689304634454,0.10273045301076636
robust,64,29,450,3868.057889586088,4196.948240776625,0.20581108988240202
robust,64,29,500,3868.1120613499343,4196.844221628621,0.17255353907828025
robust,64,29,550,3868.122426823738,4196.71972005351,0.1349380646078523
robust,64,29,600,3868.132910428114,4197.008765583907,0.1081444842054919
robust,64,29,650,3868.1487029671007,4196.802351058183,0.08447648721733021
robust,64,29,700,3868.1128675440746,4196.306344824825,0.11615946645919618
robust,64,29,750,3868.1460958058346,4196.590045581074,0.08209970324470205
robust,64,47,1,3802.342938156941,4257.926578035443,2.64848647583707
robust,64,47,50,3866.584231999529,4187.506251247833,0.3956059843020219
robust,64,47,100,3868.140599974318,4196.353068912994,0.10849207040072328
robust,64,47,150,3868.128858141405,4196.881087938081,0.13477257891371258
robust,64,47,200,3868.0719871690394,4196.874884128637,0.18317702376012518
robust,64,47,250,3868.119010745865,4196.633493316568,0.1207998003407255
robust,64,47,300,3868.0706909755186,4196.337381831053,0.12783829416133347
robust,64,47,350,3868.0790824145183,4196.742516402207,0.15595877295464391
robust,64,47,400,3868.0955074870744,4196.458331677757,0.14675278018895044
robust,64,47,450,3868.1106048473403,4196.635414715544,0.12667689705436558
robust,64,47,500,3868.0984845610074,4196.472806675909,0.11502437478515258
robust,64,47,550,3868.099313942837,4196.951843043862,0.15871144847812274
robust,64,47,600,3868.1036860083195,4196.462648598373,0.14827078618076392
robust,64,47,650,3868.133139048619,4196.459027845481,0.11235054329237285
robust,64,47,700,3868.121523172094,4196.321880636361,0.13863678072224225
robust,64,47,750,3868.1235382795853,4196.8287787580175,0.12448316362302718
robust,256,11,1,3806.8550258395285,4260.579369332977,1.2688909301479316
robust,256,11,50,3864.633506731484,4197.515887083216,0.3883158054703957
robust,256,11,100,3868.078455795249,4196.965539563358,0.09487305922934962
robust,256,11,150,3867.9827902009642,4196.3396458636125,0.11249123939888532
robust,256,11,200,3868.0234725647038,4196.082014286795,0.08356584290861468
robust,256,11,250,3868.015472731698,4196.53920256292,0.10185366995184547
robust,256,11,300,3868.0771429665956,4196.779466849452,0.08706737099610232
robust,256,11,350,3868.032882826071,4196.877659653614,0.10045301504286318
robust,256,11,400,3868.0928392858655,4196.809333399547,0.0697322072432502
robust,256,11,450,3867.9186300767165,4197.401425732036,0.15189114382813662
robust,256,11,500,3868.0096442034087,4197.169416040364,0.13300547401537008
robust,256,11,550,3868.071931611021,4197.0961880908635,0.06923552745648874
robust,256,11,600,3868.0959680200735,4196.249547748361,0.07620558296647614
robust,256,11,650,3868.052319266854,4196.519511475762,0.096277925065356
robust,256,11,700,3868.1232249427903,4196.919221691562,0.05814678235946698
robust,256,11,750,3868.065529449061,4196.919411030436,0.12043276707964383
robust,256,29,1,3816.672015651911,4263.0811515272935,1.064505893506427
robust,256,29,50,3863.8199063241905,4198.389676712281,0.4327142353799953
robust,256,29,100,3868.0940629331863,4196.993262930075,0.07082926423416136
robust,256,29,150,3868.1164006380864,4196.874236625747,0.04910582540104276
robust,256,29,200,3868.1412895554777,4196.447895217809,0.0465189484900279
robust,256,29,250,3867.964211037775,4196.25439962167,0.11330848817702387
robust,256,29,300,3868.0795046782946,4196.812985560293,0.09323666998520416
robust,256,29,350,3867.973551769525,4196.38826248024,0.1135408407587101
robust,256,29,400,3868.0532124257415,4196.18060644054,0.10789960796232521
robust,256,29,450,3868.0823224368983,4196.468682539781,0.09206245417663021
robust,256,29,500,3867.985411754464,4196.2861952293815,0.10821967784470421
robust,256,29,550,3868.0943949989764,4196.232725459035,0.06507996608599897
robust,256,29,600,3868.1212349627817,4196.1205473573955,0.05973446649165365
robust,256,29,650,3868.1518640172803,4196.672802461967,0.04398546929431716
robust,256,29,700,3868.1336615212854,4196.691299185344,0.0563983616221953
robust,256,29,750,3868.1192685854876,4196.9678440549205,0.057452325501227836
robust,256,47,1,3812.563321261945,4263.476217368264,1.1614465496097617
robust,256,47,50,3864.223795982094,4193.68263001749,0.4285956534019837
robust,256,47,100,3868.11111882074,4196.155797597364,0.08537173265398318
robust,256,47,150,3868.1255130344825,4196.823365648082,0.06134647966257426
robust,256,47,200,3868.1083101668664,4196.580716106863,0.06174343042434489
robust,256,47,250,3868.081623088371,4196.569134309659,0.09044306251893931
robust,256,47,300,3868.0864662960116,4196.9304441695995,0.06933011451763163
robust,256,47,350,3868.1076537130275,4196.2362632294125,0.06818679609903687
robust,256,47,400,3868.099338938811,4196.419195284389,0.06525472532238494
robust,256,47,450,3868.0585246738474,4196.418635673132,0.08550031036259037
robust,256,47,500,3868.0435388218275,4196.904246353777,0.0949436482157029
robust,256,47,550,3868.115239868375,4196.755746088674,0.06461166765445477
robust,256,47,600,3868.0918678251273,4196.690703132099,0.07402165246384622
robust,256,47,650,3868.125128438013,4196.221719512458,0.050822554236718304
robust,256,47,700,3868.116369583411,4196.392547367902,0.06441704222255938
robust,256,47,750,3868.1506506809965,4196.372811198869,0.04027768617499495
